,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
4621,2020-01-06 20:47:03.753352+00:00,b'G\xae\x94\xe6',0.2621745601176655,1131.0,Buzzards Bay,41.7465,-70.5914,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4622,2020-01-06 01:29:10.153236+00:00,b'&\x00\x00\x01\xf5\x07\xa8!\xa4#)\x96\x9bz\x05\x1c',0.0579284152075023,43.748,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
4623,2020-01-06 13:10:25.578723+00:00,b'\x8fs\x9f:',18.202438240018605,10.443,Cambridge,42.3907,-71.1349,3455.0,WAUSAU-INS - Liberty Mutual Group
4624,2020-01-06 01:13:34.049103+00:00,b'&\x01\x01\x9a\x02\x80n\x90-]7\xd8ff\xd77',11.658890183898874,22.749,Ware,42.2626,-72.2601,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4625,2020-01-06 17:23:10.682622+00:00,b'G\xb8\xc6\xbc',195.4544024881116,7.64,Hopkinton,42.2187,-71.5351,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4626,2020-01-06 01:26:36.960472+00:00,b'I=\x8b\xc7',0.0495941810379563,171.325,Swansea,41.7473,-71.2122,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4627,2020-01-06 01:12:20.197241+00:00,b'&\x00\x10\x00\xb0\x03hh\x1d\xc8\xbe\xab\xd4\x02h\xd8',1.2319515579930642,48.947,Dorchester,42.2904,-71.0712,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
4628,2020-01-06 13:11:27.651851+00:00,b'Dp\xe7\t',1.366886874295543,23.955,Worcester,42.2705,-71.8447,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4629,2020-01-06 13:04:17.922103+00:00,b'\x18<\r\xe6',11.20799574255716,17.546,Quincy,42.2463,-70.9972,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4630,2020-01-06 20:44:11.660867+00:00,b'\x8d\x9as\x1c',289.6646775626342,11.981,Dorchester,42.2974,-71.0722,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4631,2020-01-06 01:12:18.535178+00:00,b'\x18\xb7\x94)',11.127934959817953,23.818,Chicopee,42.1763,-72.5771,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4632,2020-01-06 17:27:34.680910+00:00,b'&\x01\x01\x8d\x07\x7f\x01\xc0x\n~p0\xe1\xfe\x05',11.172935520902842,33.979,Saugus,42.4609,-71.0074,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4633,2020-01-06 01:17:15.482882+00:00,b'G\xae\xf3\x0c',4.859517771427468,9.841,Belmont,42.3935,-71.1836,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4634,2020-01-06 17:11:42.396907+00:00,b'&\x00\x10\x00\xb0\x12\x97\xd2\xf5\x82:\x08\xf0n?\xf1',1.6258233463116665,36.955,Chestnut Hill,42.3153,-71.1611,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
4635,2020-01-06 17:01:09.406018+00:00,b'`\xed\xf2\xa4',5.415595405234502,23.461,North Reading,42.5826,-71.0949,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4636,2020-01-06 17:18:20.162119+00:00,b'\xadL\xf6\x16',80.40841357653875,7.887,Lexington,42.4378,-71.2239,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4637,2020-01-06 01:02:16.824246+00:00,b'\xad0\x81t',113.4384292546338,19.239,Woburn,42.481,-71.1563,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4638,2020-01-06 17:14:38.156486+00:00,b'`\xe9K\xd6',432.5852666502703,11.414,Hopkinton,42.2187,-71.5351,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4639,2020-01-06 20:41:20.808993+00:00,b'&\x01\x01\x82\xd1\x7f\xea\xf4 R%\xc8\xcd\t\n5',11.511537536716206,21.317,Boston,42.3364,-71.0326,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4640,2020-01-06 13:07:56.367498+00:00,b'&\x01\x01\x9bH\x00\x9b`yg\xa3\xc1\\\xefN\xb3',5.808150614594313,19.062,South Hadley,42.234,-72.583,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4641,2020-01-06 01:20:10.223293+00:00,b'&\x01\x01\x8d\x05\x81g\x90u\rM8\x95\xaa\xfc6',0.5131127755436692,36.062,Salem,42.5181,-70.899,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4642,2020-01-06 01:19:49.311715+00:00,b'\xac:\xdd\xa0',3.250435725742687,29.85,Dorchester,42.2904,-71.0712,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4643,2020-01-06 20:58:30.452978+00:00,b'\xac:\xdd&',26.685218354981952,38.012,Dorchester,42.2904,-71.0712,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4644,2020-01-06 01:19:15.436591+00:00,b'd\x00\xd2[',256.2641428059386,14.345,Waltham,42.366,-71.2271,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4645,2020-01-06 13:23:00.800162+00:00,b'\x18\x93d\xe9',11.232757710782083,24.767,Andover,42.6508,-71.1607,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4646,2020-01-06 01:12:28.494357+00:00,b'\xcf\xc8\xd3\x82',3.261939129557448,12.872,Fitchburg,42.5781,-71.805,53828.0,"NITEL - NETWORK INNOVATIONS, INC."
4647,2020-01-06 01:11:30.648113+00:00,b'\xadLy\x1a',24.73754535827397,12.708,Littleton,42.5374,-71.4842,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4648,2020-01-06 01:01:15.502188+00:00,b'&\x07\xfb\x90h\x9ab\x0e\x94\xfb\x98\x94l\xb1\xd1\xcb',26.465508140778624,38.827,Chelsea,42.3973,-71.0372,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4649,2020-01-06 17:10:01.535796+00:00,b'\xadL!<',314.1664695460915,10.112,Westwood,42.2165,-71.2143,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4650,2020-01-06 01:09:09.476629+00:00,b'&\x01\x01\x96\x85\x04\x04\xd0\\\x91\t\xcc\x05\xd9\xe5\x0b',15.07151856757722,26.527,Attleboro,41.9261,-71.3011,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4651,2020-01-06 17:14:09.901513+00:00,b'\xc7\xa8\xd1\x16',60.78358428414773,37.479,Marblehead,42.4947,-70.8499,15265.0,PREVARE-LLC-BEVERLY-MA - Prevare LLC
4652,2020-01-06 20:39:23.068631+00:00,b'K\x83\x93H',11.097408863168196,16.405,Webster,42.0521,-71.8486,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4653,2020-01-06 17:04:22.438599+00:00,b'A``{',5.674873764956135,20.033,Marion,41.7095,-70.7613,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4654,2020-01-06 01:18:19.226627+00:00,b'I\x95\x14_',36.07179062453852,22.89,Cambridge,42.3649,-71.0987,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4655,2020-01-06 13:21:13.754858+00:00,b'G\xff\x7f^',19.683237443306727,32.995,Bernardston,42.6952,-72.5772,13672.0,"FAIRPO-3 - FAIRPOINT COMMUNICATIONS, INC."
4656,2020-01-06 17:08:22.378029+00:00,b'KhA\xe5',0.5755000754764058,45.187,,42.3562,-71.0631,7155.0,WB-DEN2 - Viasat Communications Inc.
4657,2020-01-06 01:26:37.976246+00:00,b'\x18[\x04\xd5',11.690312258456656,36.0,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4658,2020-01-06 17:22:29.654450+00:00,b'HJ\xf1\x12',230.3302662550151,8.09,Burlington,42.509,-71.1984,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4659,2020-01-06 13:10:41.130804+00:00,b'\xc6Y@\xf9',2.456327697206896,23.291,Newton,42.354,-71.185,396151.0,
4660,2020-01-06 20:36:37.913950+00:00,b'`\xfc5\xec',203.15581278360983,14.173,Franklin,42.08,-71.4175,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4661,2020-01-06 20:44:44.111694+00:00,b'`Qe*',0.6066351646916116,24.55,Cambridge,42.3737,-71.1284,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4662,2020-01-06 13:26:10.686711+00:00,b'd\x00p\xaf',77.45530637408721,12.438,Topsfield,42.6421,-70.9419,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4663,2020-01-06 01:25:11.159138+00:00,b'&\x01\x01\x92\x87\x00\xe6`5\xb2\xa3\xffg\x9e\xc7%',5.569582327200589,22.23,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4664,2020-01-06 01:07:14.769716+00:00,"b""&\x00ldl\x7f\xff\xfd\xf1.Y\x80Hc\xae'""",0.9286380648006576,32.007,Southbridge,42.0738,-72.0303,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4665,2020-01-06 13:25:54.143668+00:00,b'`\xe6\xd0-',5.880869614111351,13.778,Hopedale,42.1268,-71.5376,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4666,2020-01-06 17:15:12.097056+00:00,b'\xacU!\x83',66.98141354270267,7.733,Boston,42.364,-71.0265,46887.0,LIGHTOWER Lightower Fiber Networks (LIGHT-141)
4667,2020-01-06 20:49:43.912821+00:00,b'(\x8fs$',23.32182445627336,26.634,Medford,42.4178,-71.1134,,
4668,2020-01-06 13:15:14.676917+00:00,b'\x18?\xb4\xfd',39.66358007073986,62.043,Gloucester,42.6219,-70.6762,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4669,2020-01-06 13:18:57.500019+00:00,b'l14\xb5',87.00447160259733,15.986,Wellesley Hills,42.3104,-71.2741,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4670,2020-01-06 13:28:04.593902+00:00,"b'\x18?,\x85'",11.691479595851654,34.0,East Falmouth,41.5953,-70.5705,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4671,2020-01-06 13:00:19.865442+00:00,b'B\x1f\x91\xc7',5.747824937380739,27.8,Middleboro,41.8879,-70.8887,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4672,2020-01-06 01:24:40.033184+00:00,b'&\x01\x01\x8dJ\x7f\xfbPX\xb8\xed\xd5i\x7f\xc7V',10.685312374454591,19.603,Everett,42.415,-71.0527,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4673,2020-01-06 20:35:20.334871+00:00,b'bn\xaa\xf7',47.1622531210998,9.495,Braintree,42.2125,-70.9961,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4674,2020-01-06 13:00:53.479324+00:00,b'\x18<\r\xe6',10.841202528358986,58.996,Quincy,42.2463,-70.9972,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4675,2020-01-06 20:36:32.211648+00:00,b'&\x01\x01\x92G\x01\xd0\xe0d\xed\xa20\xfc\x8f1G',5.741346469247955,21.433,Newton Center,42.3291,-71.1815,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4676,2020-01-06 17:29:28.459714+00:00,b'\xadLSA',37.43955924080721,16.781,Stoughton,42.1246,-71.1149,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4677,2020-01-06 20:45:08.862921+00:00,b'I\x10o\xe5',35.92619472173816,20.099,Scituate,42.2013,-70.7543,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4678,2020-01-06 13:02:40.647094+00:00,b'&\x01\x01\x9b\x07\x00\xd6\xe0\xec\x17k3\xcc\x80\xc8c',0.3322320542865299,38.708,Brookline,42.3268,-71.1341,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4679,2020-01-06 20:59:34.693241+00:00,b'KD\xa1L',4.691115413635817,35.827,Milton,42.2518,-71.0805,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4680,2020-01-06 17:22:41.013328+00:00,b'G\xae\xd5\x95',64.46689804736114,8.925,Lawrence,42.7117,-71.1663,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4681,2020-01-06 17:11:35.357832+00:00,b'D\xa3i\xa0',456.85592299787527,10.546,Jamaica Plain,42.312,-71.1081,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4682,2020-01-06 01:20:32.664768+00:00,b'l\x1a\x91\x8f',297.6370152500333,11.373,Tewksbury,42.6028,-71.2319,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4683,2020-01-06 13:08:35.428585+00:00,b'Iw\xcb\xfe',39.4411430867571,18.069,Weston,42.3608,-71.2954,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4684,2020-01-06 01:04:14.047877+00:00,b'GW\xd6\xbc',10.809890592953158,43.025,Worcester,42.2821,-71.8262,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4685,2020-01-06 13:25:44.259178+00:00,b'\xad0z\xf4',53.85585237094704,8.99,Winchester,42.4532,-71.1428,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4686,2020-01-06 20:45:16.623927+00:00,b'L\x17\xd1o',11.003368048567957,18.543,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4687,2020-01-06 01:15:51.670729+00:00,"b"" \x01\x05X`\x17\x01X\xe5l\xdcx'\xd0\x98\xa4""",5.524542158333741,14.12,Boston,42.364,-71.0265,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4688,2020-01-06 01:27:47.061062+00:00,b'&\x00\x10\x00\xb0`\xf648\x0cu7%\xcc`!',1.328714912818723,52.985,Boston,42.3364,-71.0326,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
4689,2020-01-06 20:34:54.394317+00:00,b'\xc7\xd9i\xe6',1.7440209176240256,120.333,Boston,42.3576,-71.0514,33083.0,AXCELX-NET - AxcelX Technologies LLC
4690,2020-01-06 01:29:43.815831+00:00,b'&\x00\x00\x01\xf5\x07\xa8!\xa4#)\x96\x9bz\x05\x1c',0.0406487677205458,49.552,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
4691,2020-01-06 01:29:29.424166+00:00,b'&\x01\x01\x9bE\x00\xdb\xf0I\xa7\x9d `\xc4\x81\x06',9.521438062524808,28.654,West Springfield,42.1177,-72.6445,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4692,2020-01-06 01:16:37.480078+00:00,b'I=\x16\xc7',5.552608896476185,21.809,Lawrence,42.7117,-71.1663,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4693,2020-01-06 20:40:33.695710+00:00,b'&\xf2\ni',16.075496770264113,11.974,Concord,42.4567,-71.3747,25808.0,CONCORD-MA - Town of Concord MA
4694,2020-01-06 13:19:29.007099+00:00,b'&\x01\x01\x89\x82\x01Y\x10\x91x\x9a\xf2\x1b-\x86n',13.919659036004756,23.044,Framingham,42.2832,-71.4296,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4695,2020-01-06 01:22:47.265830+00:00,b'\x18=\x97\x15',5.760796295120287,34.0,Newburyport,42.8133,-70.8814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4696,2020-01-06 17:19:59.295558+00:00,b'I=\x0e\xce',4.705964156022737,20.136,Dorchester,42.2904,-71.0712,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4697,2020-01-06 13:01:55.868180+00:00,b'&\x01\x01\x9b\x07\x00\xd6\xe0\xec\x17k3\xcc\x80\xc8c',0.862296409383621,38.0,Brookline,42.3268,-71.1341,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4698,2020-01-06 13:17:41.755492+00:00,b'&\x07\xfb\x90h\x9dlP!xZcC-\x91\xcf',1.3253800445503177,42.839,Chelsea,42.3973,-71.0372,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4699,2020-01-06 17:08:14.526581+00:00,"b'&\x01\x01\x97\x08\x01\x90\xa0eg\x91\xdb""Q\x9bQ'",3.2829051409429257,18.0,Dorchester,42.2904,-71.0712,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4700,2020-01-06 13:08:47.422809+00:00,b'&\x030\x05$\x00\x18\x00\xdd\xf6\xb7\xbf\xbd \x9cT',5.976289753538156,15.12,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4701,2020-01-06 01:16:06.359907+00:00,b'HJ]t',107.48849478678912,11.809,Dedham,42.2441,-71.1688,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4702,2020-01-06 20:44:32.916735+00:00,b'I<;k',4.987499377887494,35.164,Lowell,42.6283,-71.3311,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4703,2020-01-06 17:27:17.521075+00:00,b'&\x01\x01\x9b\x07\x00\xd6\xe08aa\xb4\xb6\x14\xa5\xfc',0.6729499393897423,19.741,Brookline,42.3268,-71.1341,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4704,2020-01-06 17:07:58.459413+00:00,b'&\x00\x10\x00\xb0\x12\x97\xd2\xf5\x82:\x08\xf0n?\xf1',1.822596336887813,36.823,Chestnut Hill,42.3153,-71.1611,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
4705,2020-01-06 01:24:47.923058+00:00,b'\x83m\x85\xe2',22.08100076095632,27.718,East Falmouth,41.5953,-70.5705,32145.0,CAPENET - CapeNet LLC
4706,2020-01-06 20:45:08.478342+00:00,b'L\x7f\xaa\x17',9.199305367023966,28.233,Norton,41.9718,-71.1894,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4707,2020-01-06 01:27:37.228510+00:00,b'&\x00\x10\x00\xb0;v=\xa8=h\x8a\x86\xc7)\xa4',0.715444594434581,36.81,Roslindale,42.2796,-71.1282,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
4708,2020-01-06 20:45:26.320396+00:00,b'l\x1a\xd2\xfa',447.2609024810407,9.641,Newton Center,42.3291,-71.1815,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4709,2020-01-06 13:16:46.084514+00:00,b'I\x8e\xe2;',34.06309726368604,16.714,Boxborough,42.4884,-71.5178,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4710,2020-01-06 17:02:36.563498+00:00,b'I&s\xba',17.770535722697694,18.399,Sandwich,41.7111,-70.4887,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4711,2020-01-06 01:11:49.465328+00:00,b'G\x7f\x04\x87',0.3053441119281387,15.512,Ashfield,42.5213,-72.8108,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4712,2020-01-06 20:46:28.971297+00:00,b'\x12\x14\x92\xe4',131.108366162089,7.709,Cambridge,42.3649,-71.0987,3.0,MIT-GATEWAYS - Massachusetts Institute of Technology
4713,2020-01-06 17:09:54.853367+00:00,b'&\x01\x01\x9bE\x03L\xf0\xa51\xef\x0e@1\x14f',11.208582566756355,21.161,Westfield,42.1293,-72.7522,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4714,2020-01-06 20:33:42.447869+00:00,b'C\xbd\x93\xce',22.31168157694248,21.796,Boston,42.3634,-71.0713,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4715,2020-01-06 20:36:41.172691+00:00,b'&\xf2\ni',69.3087821700109,9.506,Concord,42.4567,-71.3747,25808.0,CONCORD-MA - Town of Concord MA
4716,2020-01-06 20:39:01.626082+00:00,b'I\x95\xe6F',4.14812905207066,21.432,Quincy,42.2463,-70.9972,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4717,2020-01-06 20:57:04.202943+00:00,b'2\xec/R',2.8273889320573296,3.328,Wayland,42.3513,-71.3626,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4718,2020-01-06 01:17:26.378061+00:00,b'Lv\xf6E',11.077701570576398,30.942,Longmeadow,42.0508,-72.5672,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4719,2020-01-06 01:23:38.613233+00:00,b'&\x07\xfb\x90;\\\x81\xf3X\xe9Z\x18\x01\xc8fI',7.114188826760532,35.431,Fall River,41.685,-71.1748,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4720,2020-01-06 17:27:35.222699+00:00,b'\x97\xcb\t(',89.10901271613413,11.985,Dorchester,42.2974,-71.0722,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4721,2020-01-06 17:25:08.076303+00:00,b'GX/\xb8',21.52826044660708,14.365,Auburn,42.2045,-71.8338,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4722,2020-01-06 13:23:05.752065+00:00,b'd\x11\x16\xe8',113.56713388476764,9.548,Bedford,42.4881,-71.2758,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4723,2020-01-06 20:58:33.690566+00:00,b'C\x86\xd7\x1d',43.48718401033539,8.759,Cambridge,42.3649,-71.0987,209.0,ASN-QWEST-US NOVARTIS-DMZ-US
4724,2020-01-06 20:32:49.049688+00:00,b'A`)\xdc',17.661292523744113,18.411,Scituate,42.2013,-70.7543,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4725,2020-01-06 20:34:19.103372+00:00,b'\x92sAh',3.611110018910781,18.756,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
4726,2020-01-06 01:23:50.392611+00:00,b'L\x13?\xb4',11.682454141937562,15.949,Haverhill,42.7826,-71.1029,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4727,2020-01-06 01:26:15.432157+00:00,b'b\xe5z+',41.21253720246581,18.788,Bedford,42.4881,-71.2758,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4728,2020-01-06 20:49:27.152840+00:00,b'aPt\xc6',10.453393789838849,19.98,Easthampton,42.2649,-72.6687,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4729,2020-01-06 20:59:10.677058+00:00,b'\xae>\xee=',38.95324156921078,38.056,Brighton,42.3474,-71.1582,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4730,2020-01-06 20:48:55.641389+00:00,b'I\xa7=\x9a',5.914389829658727,15.488,Cambridge,42.3649,-71.0987,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4731,2020-01-06 17:04:08.514203+00:00,b'\xadL!<',49.11696296126522,10.688,Westwood,42.2165,-71.2143,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4732,2020-01-06 01:00:11.635406+00:00,b'2\xf1B\xa9',9.721117512469917,13.407,Somerville,42.3797,-71.1034,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4733,2020-01-06 01:24:36.171693+00:00,b'D\xb8 7',10.376730824408847,18.216,Holden,42.3432,-71.8394,20115.0,CHARTER-NET-HKY-NC - Charter Communications
4734,2020-01-06 01:04:39.987689+00:00,b'I/\xce?',11.721571055396344,19.445,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4735,2020-01-06 13:28:26.591361+00:00,b'KE\xdc{',15.07294673627536,20.157,Acton,42.4748,-71.4499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4736,2020-01-06 13:01:53.169791+00:00,b'd\x00\xf5>',37.70012895596056,11.569,Medford,42.4178,-71.1134,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4737,2020-01-06 01:26:54.119046+00:00,b'&\x01\x01\x9bE\x00\xdb\xf0I\xa7\x9d `\xc4\x81\x06',10.432100681436056,22.009,West Springfield,42.1177,-72.6445,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4738,2020-01-06 01:16:36.959749+00:00,b'\xad0z\x91',92.89404570327086,8.897,Winchester,42.4532,-71.1428,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4739,2020-01-06 20:32:56.259677+00:00,b'B\x1e\x99q',11.802738343810734,21.742,Randolph,42.1755,-71.054,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4740,2020-01-06 01:22:09.675975+00:00,b'G\xea\xbe4',5.826179119461807,20.65,Greenfield,42.6012,-72.6226,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4741,2020-01-06 20:40:02.065871+00:00,b'\xac:\xdcH',1.1842094262233218,40.022,Dorchester,42.2904,-71.0712,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
4742,2020-01-06 20:56:55.728517+00:00,b'\xcd\xc9\x107',39.379601252072646,12.186,Boston,42.3634,-71.0713,395354.0,
4743,2020-01-06 20:53:58.170782+00:00,b'&\x00\x00\x01\xf5k\xe5\xfa\x05.\x0c\xac@\xc7\x1b\x90',2.132931615360693,27.132,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
4744,2020-01-06 17:07:55.792074+00:00,b'H]\x98e',0.6946415658345111,48.355,Shirley,42.5734,-71.6483,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4745,2020-01-06 01:29:58.311478+00:00,b'&\x01\x01\x82\xcd\x00+v\x141IzH\xa6\x05\xdd',10.371922638739107,25.656,Charlestown,42.3768,-71.0611,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4746,2020-01-06 17:12:50.557022+00:00,b'I=\x81]',40.87002556441335,21.495,Scituate,42.2013,-70.7543,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4747,2020-01-06 17:16:22.179213+00:00,b'\xad0\x9c\x1c',92.3419323723342,10.645,Ashland,42.2546,-71.4564,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4748,2020-01-06 13:22:46.318482+00:00,b'\x18=\x97\x15',5.921107527770138,23.721,Newburyport,42.8133,-70.8814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4749,2020-01-06 17:13:55.453509+00:00,b'D\xa2\xf3\xa9',24.890112366495835,10.193,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4750,2020-01-06 17:02:37.420580+00:00,b'G\xe9\x82`',5.784080414739134,17.113,Brighton,42.3474,-71.1582,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4751,2020-01-06 17:27:57.239627+00:00,b'&\x01\x01\x8d\x07\x7f\x01\xc0x\n~p0\xe1\xfe\x05',11.031457811912476,32.011,Saugus,42.4609,-71.0074,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4752,2020-01-06 13:17:18.336922+00:00,b'\x92s`\xb6',8.684323841272585,17.976,Burlington,42.509,-71.1984,6079.0,RCN-AS - RCN
4753,2020-01-06 01:12:46.310524+00:00,b'L\x18\xa1\x0f',38.49732913322017,62.3,Brewster,41.7492,-70.0699,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4754,2020-01-06 01:24:45.510943+00:00,b'&\x01\x01\x8f\x06\x01%@\xccb\x9dD\xa5\xc1j\xe3',2.1184150689178747,20.44,Westford,42.5811,-71.4387,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4755,2020-01-06 20:50:58.668240+00:00,b'D\xa3i\xa0',63.75050291132256,394.534,Jamaica Plain,42.312,-71.1081,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
