Datetime,user.screen_name,id_str,text,Sentiment,Known_Pumper,Price_Region,Inflection_Point
2021-03-23 23:46:55+00:00,askwarrenbuffet,1374507986865979400a,"$SBES will present detailed information on upcoming merger offer as early as Thursday
https://t.co/Mv3xmUJu9A

$TYG… https://t.co/CFUl90SdMy",0,0,0,
2021-03-23 23:57:27+00:00,cjcmontminy,1374510634604269575a,@waronweakness Buy these stocks $TTCM $DM.V $AT.to,,0,0,
2021-03-23 23:58:35+00:00,StocksInvestme1,1374510921297489922a,"RT @mosiah_trading: $AFOM moving!@!@
.002 journey begins tomorrow!
Get your tickets and buckle up cuz this train ain't stopping for no one!…",,0,0,
2021-03-23 23:59:04+00:00,JORDANP36831467,1374511044882690051a,"RT @askwarrenbuffet: $SBES will present detailed information on upcoming merger offer as early as Thursday
https://t.co/Mv3xmUJu9A

$TYG $T…",,0,0,
2021-03-24 00:40:27+00:00,Riju58477235,1374521457905074178a,"$CHWY ADDED HEAVY today easy $!💸📈🛒  

$GETH $CCTL $GEGI $DANR $LNGT $GXXM $SOUL $PCLI $PLPL $CLKA $DNRG $PTOP $TPNI… https://t.co/K8jOMqchfu",1,0,0,
2021-03-24 00:40:54+00:00,Riju58477235,1374521569704243209a,"$QQQ OVERSOLD💸📈

$ACCR $ACRL $ALPP $AVXL $BIEL $BIIB $BMIX $BNGO $CLSI $DBMM $DCGD $EMBR $EPAZ $FUNN $GCAN $GNCP… https://t.co/IfLko8hzXe",1,0,0,
2021-03-24 01:07:15+00:00,Aaron23025219,1374528200089468929a,"RT @askwarrenbuffet: $SBES will present detailed information on upcoming merger offer as early as Thursday
https://t.co/Mv3xmUJu9A

$TYG $T…",,0,0,
2021-03-24 01:50:03+00:00,spiecr,1374538972878106629a,"$ETH  7000 percent increase in revenues just since 2020 Q2 

$IGEN $HPST $GRNF $IPNFF $DSGT $VMNT $RNWF $SHMN $ZNOG… https://t.co/PwP99CsLoM",1,0,0,
2021-03-24 01:58:58+00:00,GoingGreenPicks,1374541217296420864a,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. PICS belo…",1,1,0,
2021-03-24 01:59:09+00:00,GoingGreenPicks,1374541262645129218a,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. PICS belo…",1,1,0,
2021-03-24 02:01:00+00:00,BerletChris,1374541727063797765a,RT @cjcmontminy: @waronweakness Buy these stocks $TTCM $DM.V $AT.to,,0,0,
2021-03-24 02:19:39+00:00,GoingGreenPicks,1374546421001592837a,"$PVSP, “Stock of the year!” Last trade .0057. My target .10-.20 imho. Billion dollar cultivation sales rumored. New… https://t.co/vyRAKdFaJC",1,1,0,
2021-03-24 02:21:54+00:00,GoingGreenPicks,1374546989384278021a,"RT @GoingGreenPicks: $PVSP, “Stock of the year!” Last trade .0057. My target .10-.20 imho. Billion dollar cultivation sales rumored. News i…",1,1,0,
2021-03-24 03:08:10+00:00,askwarrenbuffet,1374558629794246662a,"$TTCM to be featured on RLTV network's finance show, Money Matters next week
https://t.co/Mv3xmUJu9A 

$ZOES $ZIXI… https://t.co/UGoMfJ6eZq",1,0,0,
2021-03-24 06:51:29+00:00,mosiah_trading,1374614830456344576a,"$ADSV Under the radar merger to be announced
✔️ Low float - o/s 411 million
✔️ Marketcap Under 3.5 million… https://t.co/KPTE5oQzwR",1,0,0,
2021-03-24 06:51:59+00:00,shall1432,1374614956885352450a,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. PICS belo…",,0,0,
2021-03-24 07:41:58+00:00,HomelssMillionr,1374627537599426562a,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. PICS belo…",,0,0,
2021-03-24 08:36:41+00:00,Peter90405728,1374641305700204547a,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. PICS belo…",,0,0,
2021-03-24 09:45:58+00:00,FantinoJimmy,1374658743242219524a,RT @cjcmontminy: @waronweakness Buy these stocks $TTCM $DM.V $AT.to,,0,0,
2021-03-24 10:05:08+00:00,Riju58477235,1374663566461079554a,"$CHWY ADDED HEAVY today easy $!💸📈🛒  

$GETH $CCTL $GEGI $DANR $LNGT $GXXM $SOUL $PCLI $PLPL $CLKA $DNRG $PTOP $TPNI… https://t.co/bmeACucsdL",1,0,0,
