Datetime,user.screen_name,id_str,text,Sentiment,Known_Pumper,Price_Region,Inflection_Point
2021-03-24 03:31:48+00:00,ubitme,1.37456E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR WEDNESDAY, MARCH 24, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$GDET $FERN $USEI $AZFL $DSCR…",0,0,0,
2021-03-24 10:36:09+00:00,ronclaus301,1.37467E+18,RT @LadeBackk: $WNRS I mention this ticker every few weeks but I won’t beg you to buy. What I will do is keep my block of shares for if/whe…,0,0,0,
2021-03-24 11:28:55+00:00,resx18,1.37468E+18,Good Morning $WNRS   $WNRS https://t.co/IKCUMqRQ0E,0,0,0,
2021-03-24 12:35:22+00:00,OtcIcon,1.3747E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR WEDNESDAY, MARCH 24, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$GDET $FERN $USEI $AZFL $DSCR…",0,0,0,
2021-03-24 13:36:10+00:00,greenprintmomo,1.37472E+18,"$VMHG OTCX DIGGING A GRAVE 
JUST STARTING 🔥 $15 COMING 🛥 PARTNERSHIP WITH $MPX SUBSIDIARY

$TSLA $GRNF $ALPP $RNWF… https://t.co/HLanfTW3zI",0,0,0,
2021-03-24 13:49:41+00:00,CaptainWeee,1.37472E+18,"RT @greenprintmomo: $VMHG OTCX DIGGING A GRAVE 
JUST STARTING 🔥 $15 COMING 🛥 PARTNERSHIP WITH $MPX SUBSIDIARY

$TSLA $GRNF $ALPP $RNWF $SAN…",0,0,0,
2021-03-24 14:36:07+00:00,oilermanhockey,1.37473E+18,"$CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world.… https://t.co/qTkDrUgHZl",1,0,0,
2021-03-24 15:04:33+00:00,GvSan21,1.37474E+18,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. 

https:/…",1,0,0,
2021-03-24 15:29:31+00:00,MANGALASSERY,1.37475E+18,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. 

https:/…",1,0,0,
2021-03-24 15:50:37+00:00,shall1432,1.37475E+18,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. 

https:/…",1,0,0,
2021-03-24 16:37:53+00:00,edgainn,1.37476E+18,$wnrs looking thin as fuck @LadeBackk,1,0,0,
2021-03-24 16:55:34+00:00,GoingGreenPicks,1.37477E+18,"RT @oilermanhockey: $CATV massive revs soon. see pics below. 

$PVSP only building the biggest CBD operation in the entire world. 

https:/…",0,1,0,
2021-03-24 18:09:19+00:00,sh0wbo,1.37479E+18,RT @EmuStocks: $WNRS Price action coiling up pretty tight here... Website and social media updates nearly daily and retaining some pretty b…,1,0,0,
2021-03-24 20:26:48+00:00,edgainn,1.37482E+18,$wnrs and $mmmw bringing the rollies @LadeBackk https://t.co/LrT9vs2QmQ,1,0,0,
2021-03-24 20:33:55+00:00,LadeBackk,1.37482E+18,RT @edgainn: $wnrs and $mmmw bringing the rollies @LadeBackk https://t.co/LrT9vs2QmQ,1,0,0,
2021-03-24 20:38:14+00:00,craig_carmon,1.37482E+18,"RT @greenprintmomo: $VMHG OTCX DIGGING A GRAVE 
JUST STARTING 🔥 $15 COMING 🛥 PARTNERSHIP WITH $MPX SUBSIDIARY

$TSLA $GRNF $ALPP $RNWF $SAN…",0,0,0,
2021-03-24 20:40:11+00:00,TTTexas313,1.37482E+18,"RT @greenprintmomo: $VMHG OTCX DIGGING A GRAVE 
JUST STARTING 🔥 $15 COMING 🛥 PARTNERSHIP WITH $MPX SUBSIDIARY

$TSLA $GRNF $ALPP $RNWF $SAN…",0,0,0,
2021-03-24 20:42:33+00:00,JemalSammy,1.37482E+18,"RT @greenprintmomo: $VMHG OTCX DIGGING A GRAVE 
JUST STARTING 🔥 $15 COMING 🛥 PARTNERSHIP WITH $MPX SUBSIDIARY

$TSLA $GRNF $ALPP $RNWF $SAN…",0,0,0,
2021-03-25 01:32:49+00:00,GeniusTrader777,1.3749E+18,"⭐️WATCHLIST FOR THURSDAY, MARCH 25, 2021⭐️

📈LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$EATR $GDET $FERN $AZFL… https://t.co/UJbTCSjkYY",0,0,0,
2021-03-25 01:36:53+00:00,EmuStocks,1.3749E+18,$WNRS Filling in this wedge nicely. RSI completely reset and MACD looks primed. Squeezing down pretty hard on this… https://t.co/dXsIFZr669,1,0,0,
2021-03-25 01:54:37+00:00,Shawn90740866,1.3749E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR THURSDAY, MARCH 25, 2021⭐️

📈LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$EATR $GDET $FERN $AZFL $USEI…",0,0,0,
2021-03-25 02:11:28+00:00,ArturoEspina3,1.37491E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR THURSDAY, MARCH 25, 2021⭐️

📈LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$EATR $GDET $FERN $AZFL $USEI…",0,0,0,
2021-03-25 05:34:14+00:00,BaldyNFL,1.37496E+18,RT @vegaswinnersinc: $WNRS Subsidiary VegasWINNERS Partners With Shellshock For Strategic Marketing And Branding For Sports Enthusiasts Bra…,0,0,0,
2021-03-25 12:31:11+00:00,AccesswireNews,1.37506E+18,$WNRS Former CEO Of https://t.co/x8IIcUER0Y And Senior Executive At Earthlink &amp; Home Shopping Network And Current W… https://t.co/DORYvhziXv,0,0,0,
2021-03-25 12:47:36+00:00,Huss1629,1.37507E+18,"$WNRS

https://t.co/hknj72w0us https://t.co/HtXA8kKN6g",0,0,0,
2021-03-25 12:51:15+00:00,vegaswinnersinc,1.37507E+18,$WNRS Former CEO Of https://t.co/4KFTTdcFfm And Sr Exec At Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub… https://t.co/Bl7UujqpqK,0,0,0,
2021-03-25 12:57:23+00:00,ClickstreamC,1.37507E+18,$WNRS https://t.co/QKKn0AOGe4,0,0,0,
2021-03-25 12:57:47+00:00,1wallstgatsby,1.37507E+18,$clis $wnrs 👀👀 https://t.co/pG0396Q1AU,1,0,0,
2021-03-25 12:58:06+00:00,CosmicChirp,1.37507E+18,RT @vegaswinnersinc: $WNRS Former CEO Of https://t.co/4KFTTdcFfm And Sr Exec At Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub Ve…,0,0,0,
2021-03-25 12:58:37+00:00,s7bake,1.37507E+18,RT @ClickstreamC: $WNRS https://t.co/QKKn0AOGe4,0,0,0,
2021-03-25 13:09:40+00:00,budfoxfun,1.37507E+18,"BB's Stock Haven: $WNRS news
https://t.co/lsW0SHN0JG https://t.co/atkMpAwowB",0,0,0,
2021-03-25 13:09:57+00:00,budfoxfun,1.37507E+18,"RT @budfoxfun: BB's Stock Haven: $WNRS news
https://t.co/lsW0SHN0JG https://t.co/atkMpAwowB",0,0,0,
2021-03-25 13:17:53+00:00,olicoTM,1.37507E+18,RT @vegaswinnersinc: $WNRS Former CEO Of https://t.co/4KFTTdcFfm And Sr Exec At Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub Ve…,0,0,0,
2021-03-25 13:29:17+00:00,Roger78821145,1.37508E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR THURSDAY, MARCH 25, 2021⭐️

📈LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$EATR $GDET $FERN $AZFL $USEI…",0,0,0,
2021-03-25 13:35:22+00:00,SchoolTrade4,1.37508E+18,@ClickstreamC $CLIS posting this...does that mean that we will see the acquisition of $WNRS next week?,0,0,0,
2021-03-25 13:40:02+00:00,OTCMachina,1.37508E+18,"RT @OTCMachina: $WNRS connection to #NFT 🧐

https://t.co/9IwaRlpcw9",0,0,0,
2021-03-25 13:40:04+00:00,resx18,1.37508E+18,$WNRS Former CEO Of https://t.co/WM1VnKbnYX And Senior Executive At Earthlink &amp; Home Shopping Network And Current W… https://t.co/b5GEXwj63p,0,0,0,
2021-03-25 13:43:08+00:00,resx18,1.37508E+18,"LAS VEGAS, NV / ACCESSWIRE / March 25, 2021 / Winners, Inc. (OTC PINK:WNRS) subsidiary VegasWINNERS, Inc. Presid… https://t.co/jqEUUU6dxv",0,0,0,
2021-03-25 13:52:01+00:00,HaiSho6,1.37508E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR THURSDAY, MARCH 25, 2021⭐️

📈LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$EATR $GDET $FERN $AZFL $USEI…",0,0,0,
2021-03-25 13:54:48+00:00,resx18,1.37508E+18,"$WNRS Pete Rose video!

https://t.co/dnCaNGbc90  $WNRS https://t.co/9vX2VKgj1B",0,0,0,
2021-03-25 13:54:56+00:00,resx18,1.37508E+18,BB's Stock Haven: $WNRS Pete Rose video! https://t.co/9vX2VKgj1B,0,0,0,
2021-03-25 14:53:21+00:00,greenprintmomo,1.3751E+18,"$VMHG REVERSAL COMING ⚡️⚡️

$TSLA $GRNF $ALPP $RNWF $SANP $WNRS $ENZC $TSNP $ATVK $BTC $OPTI $ZHUD $SPY $HRAL $UDHI… https://t.co/jshY2Wm1dI",0,0,0,
2021-03-25 16:52:44+00:00,edgainn,1.37513E+18,RT @vegaswinnersinc: $WNRS Former CEO Of https://t.co/4KFTTdcFfm And Sr Exec At Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub Ve…,0,0,0,
2021-03-25 17:04:18+00:00,RICHTVLIVE,1.37513E+18,RICH TV LIVE - Vegaswinners President Howard Lefkowitz (OTC: WNRS) https://t.co/yjfKxRWGGK via @YouTube $wnrs… https://t.co/5Mo4TqKcaM,0,0,0,
2021-03-25 17:10:04+00:00,CaptainWeee,1.37513E+18,"RT @greenprintmomo: $VMHG REVERSAL COMING ⚡️⚡️

$TSLA $GRNF $ALPP $RNWF $SANP $WNRS $ENZC $TSNP $ATVK $BTC $OPTI $ZHUD $SPY $HRAL $UDHI $HD…",0,0,0,
2021-03-25 17:20:00+00:00,tradersreport,1.37514E+18,RT @RICHTVLIVE: RICH TV LIVE - Vegaswinners President Howard Lefkowitz (OTC: WNRS) https://t.co/yjfKxRWGGK via @YouTube $wnrs @vegaswinners…,0,0,0,
2021-03-25 19:13:19+00:00,vegaswinnersinc,1.37516E+18,$WNRS Former CEO of https://t.co/4KFTTdcFfm and Sr Exec at Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub… https://t.co/RkiZYbclUB,0,0,0,
2021-03-25 19:13:30+00:00,traderjmax,1.37516E+18,RT @vegaswinnersinc: $WNRS Former CEO of https://t.co/4KFTTdcFfm and Sr Exec at Earthlink &amp; Home Shopping Network &amp; Current Winners' Sub Ve…,0,0,0,
2021-03-25 19:27:46+00:00,Nex_Trades,1.37517E+18,$WNRS - RICH TV LIVE - Vegaswinners President Howard Lefkowitz (OTC: WNRS) https://t.co/P45l896QZo via @YouTube,0,0,0,
2021-03-26 14:14:25+00:00,greenprintmomo,1.37545E+18,"$VMHG REVERSAL COMING ⚡️⚡️

$TSLA $GRNF $ALPP $RNWF $SANP $WNRS $ENZC $TSNP $ATVK $BTC $OPTI $ZHUD $SPY $HRAL $UDHI… https://t.co/eGZZ6IgulR",0,0,0,
2021-03-26 14:16:38+00:00,cayek_,1.37545E+18,@LadeBackk Looking like $WNRS wants to do something today as well,1,0,0,
2021-03-26 14:18:30+00:00,LadeBackk,1.37545E+18,I’m still holding $WNRS 😎 https://t.co/ynqIxfnf25,1,0,0,
2021-03-26 14:19:37+00:00,Ravenclaw_N7,1.37545E+18,"@LadeBackk Funny, I was just looking at my $wnrs position 😂 thank you sir!",1,0,0,
2021-03-26 14:34:07+00:00,stockslapper,1.37546E+18,"RT @greenprintmomo: $VMHG REVERSAL COMING ⚡️⚡️

$TSLA $GRNF $ALPP $RNWF $SANP $WNRS $ENZC $TSNP $ATVK $BTC $OPTI $ZHUD $SPY $HRAL $UDHI $HD…",0,0,0,
2021-03-26 14:55:17+00:00,MatthewPaid,1.37546E+18,@LadeBackk looking like it’s about that time for $WNRS 👀,1,0,0,
2021-03-26 15:34:07+00:00,trade_SZN,1.37547E+18,@LadeBackk My account trajectory significantly changed once I noticed how you trade the same stocks over and over.… https://t.co/FHpFOEkwuG,0,0,0,
2021-03-26 15:45:01+00:00,AjInvesting,1.37547E+18,"RT @trade_SZN: @LadeBackk My account trajectory significantly changed once I noticed how you trade the same stocks over and over.  $ZDGE, $…",0,0,0,
2021-03-26 16:11:55+00:00,OTCMachina,1.37548E+18,"$WNRS Position added today | $0.259 | Long Hold

Pay special att to their new Directors. 

--&gt;… https://t.co/RT5UOZebnE",1,0,0,
2021-03-26 17:48:29+00:00,leeboux3,1.3755E+18,"RT @trade_SZN: @LadeBackk My account trajectory significantly changed once I noticed how you trade the same stocks over and over.  $ZDGE, $…",0,0,0,
2021-03-26 20:10:23+00:00,edgainn,1.37554E+18,Great close on $wnrs $mmmw and @gthx!! @LadeBackk and team for the win,1,0,0,
2021-03-27 20:57:45+00:00,ramunroeii,1.37591E+18,"I think this $WNRS chart looks pretty legit..... if they get license approval, it’ll pop! https://t.co/hiyCSlTs7I",1,0,0,
2021-03-27 21:05:20+00:00,GeniusTrader777,1.37592E+18,$WNRS https://t.co/UiqczorM9H,0,0,0,
2021-03-28 03:32:45+00:00,EvansST85,1.37601E+18,@OnlyCrownKing $AZFL $BRZL $ILUS $INND $WNRS $NECA $CBDL $GTLL $HPNN $IPSI $RNWF $VPER $RDAR all of my long Otc pla… https://t.co/kwRFgFMShX,1,0,0,
2021-03-28 17:58:16+00:00,GeniusTrader777,1.37623E+18,"⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM… https://t.co/aaNTLZjG7O",0,0,0,
2021-03-28 18:18:12+00:00,kenr0966,1.37624E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-28 18:20:23+00:00,Three2001,1.37624E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-28 19:35:20+00:00,SAllocator,1.37626E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-28 21:07:11+00:00,GeniusTrader777,1.37628E+18,$SIML $FTEG $EATR $GRLF $GGSM $RMRK $FERN $USEI $GTLL $SBES $TGGI $SKDI $SEVA $EEENF $ACCR $ATWT $WRHLF $GFOO $PSWW… https://t.co/1fwKOuJ7D2,0,0,0,
2021-03-28 21:47:31+00:00,Crainind,1.37629E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-28 22:35:08+00:00,OtcIcon,1.3763E+18,RT @GeniusTrader777: $SIML $FTEG $EATR $GRLF $GGSM $RMRK $FERN $USEI $GTLL $SBES $TGGI $SKDI $SEVA $EEENF $ACCR $ATWT $WRHLF $GFOO $PSWW $W…,0,0,0,
2021-03-29 01:16:49+00:00,jvnadeau,1.37634E+18,$WNRS Loving this setup! #OTCStocks https://t.co/7ViwAwLSXf,1,0,0,
2021-03-29 04:18:57+00:00,DucNguy06767550,1.37639E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-29 05:18:26+00:00,GeniusTrader777,1.3764E+18,"RT @GeniusTrader777: ⭐️WATCHLIST FOR MONDAY, MARCH 29, 2021⭐️

LISTED IN ORDER FROM LOWEST TO HIGHEST PPS

$SIML $FTEG $EATR $GRLF $GGSM $R…",0,0,0,
2021-03-29 05:24:01+00:00,GeniusTrader777,1.3764E+18,RT @GeniusTrader777: $SIML $FTEG $EATR $GRLF $GGSM $RMRK $FERN $USEI $GTLL $SBES $TGGI $SKDI $SEVA $EEENF $ACCR $ATWT $WRHLF $GFOO $PSWW $W…,0,0,0,
