id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Estimate!!Total housing units,Margin of Error!!Total housing units,Percent!!Total housing units,Percent Margin of Error!!Total housing units
1400000US25001011600,116,2529,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,2529,385,100,1.4,2477,390,97.9,2.6,18,28,0.7,1.1,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,34,59,1.3,2.3,34,59,1.3,2.3,0,12,0,1.4,4749,112,(X),(X)
1400000US25001011700,117,1799,79,85,4.4,4.6,0,12,0,1.9,79,85,4.4,4.6,0,12,0,1.9,0,12,0,1.9,1720,263,95.6,4.6,1670,254,92.8,7,6,10,0.3,0.5,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,44,78,2.4,4.1,12,17,0.7,0.9,32,74,1.8,3.9,2762,63,(X),(X)
1400000US25001011801,118.01,2302,33,35,1.4,1.5,12,24,0.5,1.1,0,12,0,1.5,0,12,0,1.5,21,25,0.9,1.1,2269,202,98.6,1.5,2193,203,95.3,3.5,0,12,0,1.5,0,12,0,1.5,76,74,3.3,3.2,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,0,12,0,1.5,1586,56,(X),(X)
1400000US25001011802,118.02,3978,82,63,2.1,1.6,29,33,0.7,0.9,45,57,1.1,1.4,0,12,0,0.9,8,13,0.2,0.3,3896,376,97.9,1.6,3769,386,94.7,3.4,39,36,1,0.9,0,12,0,0.9,14,20,0.4,0.5,0,12,0,0.9,0,12,0,0.9,74,84,1.9,2.1,0,12,0,0.9,74,84,1.9,2.1,2328,77,(X),(X)
1400000US25001012001,120.01,5931,48,67,0.8,1.1,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,48,67,0.8,1.1,5883,320,99.2,1.1,5754,337,97,2.3,47,75,0.8,1.3,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,82,100,1.4,1.7,18,32,0.3,0.5,64,93,1.1,1.6,3492,120,(X),(X)
1400000US25001012002,120.02,2895,113,92,3.9,3.1,1,2,0,0.1,97,85,3.4,2.9,0,12,0,1.2,15,24,0.5,0.8,2782,330,96.1,3.1,2385,271,82.4,8.1,91,118,3.1,3.9,0,12,0,1.2,236,207,8.2,7,0,12,0,1.2,0,12,0,1.2,70,72,2.4,2.4,0,12,0,1.2,70,72,2.4,2.4,3098,70,(X),(X)
1400000US25001012101,121.01,5626,166,152,3,2.7,19,26,0.3,0.5,45,63,0.8,1.1,0,17,0,0.6,102,133,1.8,2.4,5460,496,97,2.7,5024,514,89.3,4.8,272,222,4.8,3.9,21,33,0.4,0.6,80,115,1.4,2.1,0,17,0,0.6,0,17,0,0.6,63,52,1.1,0.9,0,17,0,0.6,63,52,1.1,0.9,3170,112,(X),(X)
1400000US25001012102,121.02,2948,40,58,1.4,1.9,0,12,0,1.2,28,52,0.9,1.7,0,12,0,1.2,12,29,0.4,1,2908,353,98.6,1.9,2832,351,96.1,3.5,11,24,0.4,0.8,0,12,0,1.2,9,14,0.3,0.5,0,12,0,1.2,10,15,0.3,0.5,46,74,1.6,2.5,0,12,0,1.2,46,74,1.6,2.5,3470,74,(X),(X)
1400000US25001012200,122,4853,52,66,1.1,1.4,52,66,1.1,1.4,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,4801,491,98.9,1.4,4690,485,96.6,2.6,54,79,1.1,1.6,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,57,73,1.2,1.5,0,12,0,0.7,57,73,1.2,1.5,2719,104,(X),(X)
1400000US25001012502,125.02,2858,133,112,4.7,3.9,14,25,0.5,0.9,14,18,0.5,0.6,0,12,0,1.2,105,110,3.7,3.8,2725,327,95.3,3.9,2389,302,83.6,6.9,108,126,3.8,4.3,0,12,0,1.2,129,144,4.5,5,0,12,0,1.2,15,19,0.5,0.7,84,85,2.9,3,0,12,0,1.2,84,85,2.9,3,2706,95,(X),(X)
1400000US25001012601,126.01,3350,42,111,1.3,3.3,0,12,0,1,6,66,0.2,2,0,12,0,1,36,69,1.1,2.1,3308,348,98.7,3.3,3049,317,91,6.1,54,59,1.6,1.8,24,37,0.7,1.1,0,12,0,1,0,12,0,1,117,144,3.5,4.2,64,62,1.9,1.8,0,12,0,1,64,62,1.9,1.8,1422,59,(X),(X)
1400000US25001012602,126.02,4970,757,370,15.2,7.2,30,52,0.6,1,176,140,3.5,2.9,0,12,0,0.7,551,368,11.1,7.1,4213,680,84.8,7.2,3177,605,63.9,9.8,774,472,15.6,8.9,63,77,1.3,1.6,40,46,0.8,0.9,0,12,0,0.7,43,47,0.9,1,116,119,2.3,2.4,26,32,0.5,0.6,90,105,1.8,2.1,2390,86,(X),(X)
1400000US25001012700,127,4236,87,98,2.1,2.3,0,12,0,0.8,52,83,1.2,2,0,12,0,0.8,35,45,0.8,1.1,4149,385,97.9,2.3,4031,403,95.2,5.5,20,34,0.5,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,98,146,2.3,3.4,0,12,0,0.8,98,146,2.3,3.4,3268,101,(X),(X)
1400000US25001012800,128,4258,36,41,0.8,1,0,12,0,0.8,0,12,0,0.8,26,39,0.6,0.9,10,16,0.2,0.4,4222,421,99.2,1,4043,389,95,3.3,0,12,0,0.8,0,12,0,0.8,88,104,2.1,2.4,0,12,0,0.8,11,17,0.3,0.4,80,91,1.9,2.1,0,12,0,0.8,80,91,1.9,2.1,2154,68,(X),(X)
1400000US25001012900,129,4189,76,84,1.8,2,27,45,0.6,1.1,10,16,0.2,0.4,0,12,0,0.8,39,52,0.9,1.2,4113,347,98.2,2,3964,337,94.6,3.5,6,10,0.1,0.2,10,16,0.2,0.4,41,33,1,0.8,0,12,0,0.8,75,91,1.8,2.2,17,29,0.4,0.7,0,12,0,0.8,17,29,0.4,0.7,1986,66,(X),(X)
1400000US25001013002,130.02,3139,71,52,2.3,1.7,16,24,0.5,0.8,5,8,0.2,0.2,25,39,0.8,1.2,25,29,0.8,0.9,3068,446,97.7,1.7,2991,434,95.3,2.8,66,68,2.1,2.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,11,18,0.4,0.6,11,18,0.4,0.6,0,12,0,1.1,2748,71,(X),(X)
1400000US25001013100,131,5328,55,77,1,1.4,14,23,0.3,0.4,0,17,0,0.7,0,17,0,0.7,41,73,0.8,1.4,5273,459,99,1.4,5084,469,95.4,2.2,20,29,0.4,0.5,0,17,0,0.7,0,17,0,0.7,0,17,0,0.7,71,65,1.3,1.2,98,73,1.8,1.4,0,17,0,0.7,98,73,1.8,1.4,2663,83,(X),(X)
1400000US25001013200,132,4543,104,96,2.3,2.1,0,12,0,0.8,49,70,1.1,1.5,0,12,0,0.8,55,70,1.2,1.5,4439,386,97.7,2.1,4315,373,95,3.4,36,45,0.8,1,0,12,0,0.8,27,32,0.6,0.7,0,12,0,0.8,14,22,0.3,0.5,47,64,1,1.4,0,12,0,0.8,47,64,1,1.4,2827,100,(X),(X)
1400000US25001013300,133,3200,50,71,1.6,2.3,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,50,71,1.6,2.3,3150,310,98.4,2.3,3050,343,95.3,3.7,0,12,0,1.1,0,12,0,1.1,100,82,3.1,2.7,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,2022,85,(X),(X)
1400000US25001013400,134,4002,91,89,2.3,2.2,0,12,0,0.9,0,12,0,0.9,0,12,0,0.9,91,89,2.3,2.2,3911,395,97.7,2.2,3761,398,94,4.5,0,12,0,0.9,0,12,0,0.9,0,12,0,0.9,0,12,0,0.9,0,12,0,0.9,150,158,3.7,3.9,0,12,0,0.9,150,158,3.7,3.9,2334,92,(X),(X)
