OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
8625,Tremlett Square,City of Boston,A97,1,Dorchester,0.16,Tremlett Street btwn Waldeck and Hooper Sts (at Waldeck end),Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Town Meeting Park,BPRD,0,0,6886.37915039062,639.420134214344,305,PARK_Maintenance_Region 2
8626,Bonito Square,City of Boston, ,1,East Boston,0.05754655, ,Residential District,"Malls, Squares & Plazas",NULL, ,N,X,"Joseph A. Bonito Square;  Walley Park",PWD,0,0,2707.58618164062,254.761645335128, ,PARK_Maintenance_Region 1
8627,Richardson Park,Commonwealth of Massachusetts,A97,1,Dorchester,1.12087438, ,Residential District,"Malls, Squares & Plazas",DCR,DCR,X,X, ,DCR,0,0,48533.8586425781,935.786857183056, ,INFO_Reallocation From Dept
8628,Columbia Road,City of Boston,A97,2,Dorchester,0.58,Columbia Road btwn Boston Road and I-93,Residential District,"Parkways, Reservations & Beaches",DCR,MA DOT,N,X, ,DCR,0,0,25062.2666015625,5194.22578560934, ,INFO_Reallocation From Dept
8629,Mount Vernon Square,Private, ,1,Back Bay/Beacon Hill,0.05,Off River Street btwn Mt Vernon St and Pickney St,Residential District,"Malls, Squares & Plazas", ,Private,N,X, , ,0,0,1975.74731445312,170.582203768243, ,INFO_Reallocation From Dept
8630,Charlestown Veteran's Memorial Park,City of Boston, ,1,Charlestown,0.04,"On Main Street, opposite John Harvard Mall, just north of City Square",Commercial/Office/Business District,"Malls, Squares & Plazas", , ,N,X, , ,0,0,1916.80883789062,183.219765026076, ,INFO_Reallocation From Dept
8631,Castle Square Parks,BRA, ,3,South End,1.19, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,51812.0454101562,2254.5268147336, ,PARK_Maintenance_Ground Maintenance
8632,Hillside/Calumet,City of Boston, ,7,Jamaica Plain,1.26,Parker and Prospect Streets,Open Space District,Urban Wilds & Natural Areas, , ,N,N,Prospect Hillside,DND,0,0,54740.7768554688,1639.03788820614, ,INFO_Reallocation From Dept
8633,Judge Street,Private, ,6,Jamaica Plain,0.14697678, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,6538.15844726562,323.39981383653, ,PARK_Maintenance_Ground Maintenance
8634,Roberts Playground,City of Boston,A97,3,Dorchester,10.18916048,56 Dunbar Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,443387.330810547,3001.45957957964,265,PARK_Maintenance_Region 2
8635,Willow Pond Meadow,Commonwealth of Massachusetts,A97/WPA,3,Jamaica Plain,6.29554264, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,"Olmsted Park;  Former Kelly Rink Site",DCR,0,0,272323.112792969,2217.40104114052, ,INFO_Reallocation From Dept
8636,Olmsted Park,City of Boston,A97/NRHP/RSP,3,Jamaica Plain,42.95562559, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Daisy Field, ,0,0,1865347.23046875,8807.48382705,221,PARK_Maintenance_Region 3
8637,Foster's Nook CG I,City of Boston, ,5,South Boston,0.07,344 Athens Street,Residential District,Community Gardens, ,Community Group/Nonprofit,N,X, ,DND,0,0,3171.0322265625,227.961548269997, ,INFO_Reallocation From Dept
8638,Foster's Nook CG II,Community Group/Nonprofit, ,5,South Boston,0.04,348 Athens Street,Residential District,Community Gardens, ,Community Group/Nonprofit,N,X, , ,0,0,1784.41235351562,186.567024110805, ,INFO_Reallocation From Dept
8639,Frieda Garcia Park,City of Boston,A97,3,Back Bay/Beacon Hill,0.27, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X, ,BPRD,0,0,11665.3820800781,486.116817144401,127,PARK_Maintenance_Ground Maintenance
8640,Geneva Cliffs II,Private, ,6,North Dorchester,1.19,Cedar Avenue,Open Space District,Urban Wilds & Natural Areas,NULL,BPRD,N,X,NStar at Geneva Cliffs, ,0,0,51657.8918457031,947.299930727674, ,INFO_Reallocation From Dept
8642,Boundary I,City of Boston, ,6,Roslindale,6.92577563, ,Residential District,Urban Wilds & Natural Areas,NULL,NULL,N,X, ,NULL,0,0,307701.701171875,2478.82099606627, ,INFO_Reallocation From Dept
8643,Stony Brook Reservation III,Commonwealth of Massachusetts,A97/WPA/NHP,2,Roslindale,70.42, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,3059604.99853516,16517.3469377065, ,INFO_Reallocation From Dept
8644,George Wright Golf Course,City of Boston,A97,3,Roslindale,156.37,420 West Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,6794170.71679688,14378.2881264452,132,PARK_Maintenance_Region 4
8646,DeForest Urban Wild,City of Boston,A97,6,Hyde Park,1.02, ,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,Deforest Street Urban Wild,BCC,0,0,44594.6379394531,1168.31100618642, ,PARK_Maintenance_Ground Maintenance
8647,ICA Pier Walk,Private, ,1,South Boston,0.29,100 Northern Avenue,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,12746.9392089844,1000.17585713199, ,INFO_Reallocation From Dept
8648,Fan Pier Harborwalk,Private, ,1,South Boston,1.66, ,Special District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,72384.2517089844,2854.07698808136, ,INFO_Reallocation From Dept
8649,The Park at Fan Pier,Private,Ch91,3,South Boston,1.26,68 Northern Avenue,Special District,"Parks, Playgrounds & Athletic Fields",Private,Private,N,X,Marina Park, ,0,0,55008.5561523438,1272.5757029304, ,INFO_Reallocation From Dept
8650,McLaughlin Playground,City of Boston,A97,3,Jamaica Plain,11.72747534,239 Parker Hill Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,508293.367919922,4113.63832789925,194,PARK_Maintenance_Region 3
8651,Parker Hilltop,Private,A97/CR,6,Jamaica Plain,1.58002668, ,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,X,X,The Meadow, ,0,0,73818.6354980469,1153.83202159753, ,PARK_Maintenance_Region 3
8652,Iroquois Street Woods,Private,Easement,6,Jamaica Plain,1.04421027, ,Institutional District,Urban Wilds & Natural Areas,BCC,Private+BPRD,T,X, ,BCC,0,0,46831.8884277344,1274.32861111628, ,INFO_Reallocation From Dept
8653,Parker/Terrace,City of Boston, ,7,Jamaica Plain,1.32,77 Terrace Street, ,Urban Wilds & Natural Areas, , ,N, , ,DND,0,0,57690.1374511719,1114.77341344071, ,INFO_Reallocation From Dept
8654,Butterfly Garden,Community Group/Nonprofit, ,3,Jamaica Plain,0.27,9 Bucknam Street,Residential District,"Parks, Playgrounds & Athletic Fields", , ,N,X,Bucknam Street Garden, ,0,0,11559.3784179688,450.634023363214, ,INFO_Reallocation From Dept
8655,BNAN Parcel,BNAN_TTOR,Land Trust,6,Jamaica Plain,0.27, ,Open Space District,Urban Wilds & Natural Areas,BNAN_TTOR,BNAN,N,X, ,<NULL>,0,0,11664.7470703125,491.358317124742, ,INFO_Reallocation From Dept
8658,Mission Hill Community Garden I,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.34,742 Parker Street,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,14725.4650878906,565.767510278671, ,INFO_Reallocation From Dept
8659,Mission Hill Community Garden II,BRA, ,5,Jamaica Plain,0.15584958, ,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,6873.46850585938,378.615214004918, ,INFO_Reallocation From Dept
8660,Central Court,Private,Easement,1,Central Boston,0.07,Broad Street,Commercial/Office/Business District,"Malls, Squares & Plazas",Private,Private,N,X,"Broad St Prk, Fairlane Prk, Hamilton Prk", ,0,0,3035.7392578125,246.273003196355, ,INFO_Reallocation From Dept
8661,LoPresti Park,City of Boston,A97,3,East Boston,3.23,33 Summer Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,140872.090087891,2467.905521106,182,PARK_Maintenance_Region 1
8662,Raymond V. Mellone Park I,City of Boston,A97,3,Allston-Brighton,1.08, ,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Library Park I,BPRD,0,0,47084.0234375,1100.20184011333,255,INFO_Reallocation From Dept
8663,Raymond V. Mellone Park II,City of Boston,100,3,Allston-Brighton,0.48, ,Special District,"Parks, Playgrounds & Athletic Fields", ,BPRD,N,X,Library Park II,BPL,0,0,20696.4409179688,955.866087620267, ,INFO_Reallocation From Dept
8664,Justice Gourdin Park I,City of Boston,A97,1,Roxbury,0.53, ,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Peace Park,BPRD,0,0,21973.5822753906,612.249438414689,136,PARK_Maintenance_Ground Maintenance
8665,Elliot Norton Park,City of Boston,A97,3,Central Boston,0.77064426,277 Tremont Str.,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,41164.4721679688,1250.56050397972,104,PARK_Maintenance_Region 1
8666,Bay Village Neighborhood Park,City of Boston, ,1,Central Boston,0.07965458, ,Commercial/Office/Business District,"Malls, Squares & Plazas",PWD, ,X,X, ,PWD,0,0,4095.0087890625,275.391203075495, ,PARK_Maintenance_Region 1
8667,Beauford Play Area,City of Boston,A97,3,Roxbury,0.23995873,127 Howard Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,10268.2392578125,411.343254815667,018,PARK_Maintenance_Region 5
8668,King School Park,BRA, ,3,Roxbury,0.82,110-122 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,35736.2658691406,868.336938550613, ,PARK_Maintenance_Region 5
8669,Children's Park,City of Boston,A97,3,Roxbury,0.19,81-85 Intervale St,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,8435.740234375,368.180416236494,055,PARK_Maintenance_Region 5
8670,Winthrop Playground,City of Boston,A97,3,Roxbury,1.5608951, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,67993.7995605469,1070.27396412801,325,PARK_Maintenance_Region 5
8671,The Food Project Lot #2,City of Boston, ,5,Roxbury,1.38,85 Brook Avenue,Residential District,Community Gardens,NULL, ,N, , , ,0,0,60084.1359863281,1084.02080516783, ,INFO_Reallocation From Dept
8672,Leyland Street Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.39327913, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,17131.5373535156,553.799555605635, ,INFO_Reallocation From Dept
8673,Magnolia & Woodford Streets Garden,City of Boston, ,5,Roxbury,0.14701905, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,6404.26440429688,350.61653120348, ,PARK_Maintenance_Ground Maintenance
8674,Denton Square,City of Boston,A97,1,Roxbury,0.07843967, ,Open Space District,"Malls, Squares & Plazas",BPRD, ,X,X, , ,0,0,3238.96752929688,266.150216351715,086,PARK_Maintenance_Region 5
8675,Dacia/Woodcliff Community Garden,BNAN_TTOR,Land Trust,5,Roxbury,0.29448898, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,13135.6047363281,460.160565698521, ,INFO_Reallocation From Dept
8676,"Julian, Judson, Dean Garden",BNAN_TTOR,Land Trust,5,Roxbury,0.1909683, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,8623.07739257812,383.540688093575, ,INFO_Reallocation From Dept
8677,Esparanza Garden,Private, ,5,Roxbury,0.11222645, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,4888.67138671875,295.175580793544, ,INFO_Reallocation From Dept
8678,Sargent Street Park,Community Group/Nonprofit, ,5,Roxbury,0.31034281, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,12922.3129882812,461.966426225431, ,INFO_Reallocation From Dept
8679,Fredericks Middle School Playground,City of Boston, ,3,Roxbury,5.13,262-274 Columbia Road,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,BPS,N,X, , ,0,0,223449.903320312,2439.94983067931, ,PARK_Maintenance_Region 5
8680,Woodcliff,City of Boston, ,7,Roxbury,1.3,78 Woodcliff Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N,X, ,DND,0,0,56829.6850585938,1628.94632680131, ,INFO_Reallocation From Dept
8681,Ceylon Park I,City of Boston,A97,3,Roxbury,4.17142627,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,180796.144775391,2768.74271441168,049,PARK_Maintenance_Region 5
8682,Ceylon Park II,BRA, ,3,Roxbury,0.49,Opposite 261 Magnolia Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,21463.9990234375,1076.76984997295, ,INFO_Reallocation From Dept
8683,Dickerman School Yard,City of Boston, ,3,Roxbury,0.55,Magnolia Street,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, ,BPS,0,0,23795.7104492188,809.900059585616, ,INFO_Reallocation From Dept
8684,Hannon Playground,City of Boston,A97,3,Roxbury,1.97257523,Opposite 624 Dudley Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Mary Hannon Plgd, ,0,0,85693.2507324219,1164.3482346092,141,PARK_Maintenance_Region 5
8685,Melnea Cass Boulevard I,Commonwealth of Massachusetts, ,2,South End,3.04353461, ,Industrial District,"Parkways, Reservations & Beaches",NULL, ,N,X,Melnea Cass Bike Path, ,0,0,190837.634033203,7985.23489889647, ,INFO_Reallocation From Dept
8686,Portal Park,MassDOT,A97/CAT Mit,1,Central Boston,0.36,Causeway St above O'Neill Tunnel Entrance Portal (Zakim Bridge Approach),Open Space District,"Malls, Squares & Plazas",DCR,DCR,X,X,O'Neill Tunnel Portal Park, ,0,0,15968.8247070312,565.341471225845, ,INFO_Reallocation From Dept
8687,Old West Church Yard,Private, ,3,Central Boston,0.19,131 Cambridge Street,Special District,"Parks, Playgrounds & Athletic Fields", , ,N,X, , ,0,0,8183.076171875,416.75542003753, ,INFO_Reallocation From Dept
8688,Healy Playground,City of Boston,A97,3,Roslindale,9.53912629,Opposite 155 Florence Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,418345.942871094,2765.11862401523,149,PARK_Maintenance_Region 4
8689,South End Library Park,City of Boston, ,3,South End,0.19,685 Tremont St,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X, ,BPL,0,0,8242.4306640625,366.745913441835, ,PARK_Maintenance_Region 6
8690,Menino Park,BRA,WPA/Ch91,3,Charlestown,1.24,First Avenue & Sixteenth Street,Special District,"Parks, Playgrounds & Athletic Fields",BRA,Private,N,X,"Mayor Thomas M. Menino Park, Parcel 5 Park, Spaulding Park",BRA,0,0,53867.3454589844,1209.68395531128, ,INFO_Reallocation From Dept
8691,Mission Main Park,BHA, ,3,Mission Hill,0.71, ,Residential District,"Parks, Playgrounds & Athletic Fields", ,BHA,N,X, ,BHA,0,0,31025.3876953125,701.69161697235, ,INFO_Reallocation From Dept
8692,Rupert-Trinity Park,Private, ,1,Dorchester,0.07,Rupert St and Trinity Terrace,Residential District,"Malls, Squares & Plazas",Private,Private,N, ,Trinity Terrace Park,Private,0,0,3256.07958984375,321.458661546143, ,INFO_Reallocation From Dept
8693,Tree House Plaza,Commonwealth of Massachusetts, ,1,Mission Hill,0.18,600 Rear Huntington Avenue,Institutional District,"Malls, Squares & Plazas",COM,COM,N,X, ,COM,0,0,7707.04272460938,432.851040962471, ,INFO_Reallocation From Dept
8694,Alice Taylor Homes Playlots,BHA, ,3,Mission Hill,0.15, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X, , ,0,0,6537.14477539062,642.799313388133, ,INFO_Reallocation From Dept
8695,Mission Main Longwood Gate,BHA, ,1,Mission Hill,0.11,"Longwood Avenue, St Alphonsus St, McGreevey Way",Residential District,"Malls, Squares & Plazas",NULL,BHA,N,X,McGreevey Mall,BHA,0,0,4928.2958984375,310.670423007701, ,INFO_Reallocation From Dept
8696,Mission Main Playlots,BHA, ,3,Mission Hill,0.82, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X, ,BHA,0,0,35848.9384765625,2144.61150386289, ,INFO_Reallocation From Dept
8697,Mission Church Gardens,Private, ,3,Mission Hill,1.13,1545-1565 Tremont St,Institutional District,"Parks, Playgrounds & Athletic Fields",Private,Private,N, , ,Private,0,0,49280.646484375,1552.12381588388, ,INFO_Reallocation From Dept
8698,Franklin Hill Green,BHA, ,3,Mattapan,0.51, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X, ,BHA,0,0,22055.3186035156,608.337334012266, ,PARK_Maintenance_Ground Maintenance
8699,Spectacle Island I,City of Boston,A97,3,Harbor Islands,86, ,Industrial District,"Parks, Playgrounds & Athletic Fields",BPRD,DCR,X,X,Spectacle Island,BPRD,0,0,3746063.95800781,11421.4244313821,290,INFO_Reallocation From Dept
8700,Spectacle Island II,Commonwealth of Massachusetts,A97,3,Harbor Islands,25.52, ,Industrial District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,Spectacle Island,DCR,0,0,1111663.52587891,6763.44222526233, ,INFO_Reallocation From Dept
8701,Bunker Hill CC Athletic Fields,Commonwealth of Massachusetts, ,3,Charlestown,14.07, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL,COM,N, , ,COM,0,0,612744.904785156,3979.86794268821, ,PARK_Maintenance_Region 1
8702,Bunker Hill CC Campus Grounds,Commonwealth of Massachusetts, ,3,Charlestown,0, ,Institutional District,"Parks, Playgrounds & Athletic Fields", ,COM,N,X, ,COM,0,0,178364.306396484,2506.91863856234, ,INFO_Reallocation From Dept
8703,Charlestown Overlook,BRA,NULL,6,Charlestown,0.21, ,Residential District,Urban Wilds & Natural Areas,NULL,NULL,N,N, ,BRA,0,0,9156.52172851562,540.530644227907, ,PARK_Maintenance_Ground Maintenance
8704,Cook Street Play Area,City of Boston,A97,3,Charlestown,0.0981234,Adjacent to 9 Hill Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,4414.66333007812,320.965970928305,068,PARK_Maintenance_Region 1
8705,Spaulding Rehabilitation Plaza,Private,WPA/Ch91,1,Charlestown,0.3,300 First Avenue,Special District,"Malls, Squares & Plazas", ,Private,N,X, , ,0,0,12947.0732421875,838.388140061591, ,INFO_Reallocation From Dept
8706,Charlestown Naval Shipyard Park II,Private,A97/LWCF/Ch91/W,3,Charlestown,0.85580779, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,Shipyard Park, ,0,0,32836.6506347656,836.968249104363, ,INFO_Reallocation From Dept
8707,Navy Yard Grounds,United States of America,NHL,3,Charlestown,3.58, ,Industrial District,"Parks, Playgrounds & Athletic Fields",National Park Service, ,X,X,Boston National Historical Par,NPS,0,0,155968.322753906,5411.33778382628, ,INFO_Reallocation From Dept
8708,Christopher Columbus Park,City of Boston,A97/LWCF/Ch91/W,3,Central Boston,4.74438387,110 Atlantic Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Waterfront Park, ,0,0,211997.965332031,2041.98341219014,056,PARK_Maintenance_Region 1
8709,Long Wharf,BRA,LWCF/Ch91/WPA,1,Central Boston,3.9,206-214 Atlantic Avenue (Harbor End of Wharf),Special District,"Malls, Squares & Plazas",National Park Service,BRA,X,X,Long Wharf Plaza,BRA,0,0,169926.322509766,4163.02351349646, ,INFO_Reallocation From Dept
8710,Long Wharf Boat Access,BRA, ,1,Central Boston,0, ,Special District,"Malls, Squares & Plazas", ,BRA,N,X, ,BRA,0,0,3597.79663085938,320.402635105787, ,INFO_Reallocation From Dept
8711,Peter Looney Park,City of Boston,A97,3,Charlestown,0.67,127 Old Rutherford Ave.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Rutherford Union Playground,BPRD,0,0,29114.2585449219,870.23698599087,235,PARK_Maintenance_Region 1
8712,Cleary Square Plaza,City of Boston, ,1,Hyde Park,0.07, ,Commercial/Office/Business District,"Malls, Squares & Plazas", ,BTD,N,X, ,BTD,0,0,3081.38940429688,217.153049335386, ,INFO_Reallocation From Dept
8713,Liberty Tree Park,City of Boston, ,1,Central Boston,0.09, ,Open Space District,"Malls, Squares & Plazas",NULL,BPDA + PWD,N,X, ,PWD,0,0,3770.13037109375,362.373755230496, ,INFO_Reallocation From Dept
8714,Charlestown Naval Shipyard Park I,BRA,A97/LWCF/Ch91/W,3,Charlestown,9.58, ,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL, ,X,X,Shipyard Park, ,0,0,417339.075927734,7710.52496706244, ,PARK_Maintenance_Region 1
8715,Wood Island Bay Edge,Massport, ,6,East Boston,3.3712914, ,Special District,Urban Wilds & Natural Areas,NULL, ,N, ,MBTA Extension, ,0,0,126325.531982422,2023.22515466348, ,INFO_Reallocation From Dept
8716,Wood Island Bay Marsh,Massport,Airport Mitigat,6,East Boston,68.21507048, ,Industrial District,Urban Wilds & Natural Areas,MA EOEEA,Massport,N,N, ,Massport,0,0,3852964.78198242,22503.4452763383, ,INFO_Reallocation From Dept
8717,Don Orione,Private, ,6,East Boston,4.73515262, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,396001.705078125,4003.8938447855, ,INFO_Reallocation From Dept
8718,Constitution Beach,Commonwealth of Massachusetts,A97,2,East Boston,25.39673452, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X,Orient Heights Beach, ,0,0,1102572.64453125,7620.86247333559, ,INFO_Reallocation From Dept
8719,Umana Schoolyard,City of Boston, ,3,East Boston,2.52044147, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,117673.202392578,1702.27663174046, ,PARK_Maintenance_Ground Maintenance
8720,Massport Harborwalk,Massport,Airport Mitigat,1,East Boston,3.52985924, ,Industrial District,"Malls, Squares & Plazas",MA EOEEA,Massport,N,X, ,Massport,0,0,107650.761230469,6328.14685789954, ,INFO_Reallocation From Dept
8721,Nira Rock,City of Boston,A97,6,Jamaica Plain,1.37, ,Open Space District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X, ,BPRD,0,0,63055.8093261719,1144.55576467297,214,PARK_Maintenance_Ground Maintenance
8722,Jefferson Playground,City of Boston,A97,3,Jamaica Plain,3.29588256,Opposite 200 Heath Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,148127.944091797,1718.30815022041,165,PARK_Maintenance_Region 3
8723,Chapman,Private, ,6,Jamaica Plain,5.84964753, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,243920.007568359,2746.28598238908, ,INFO_Reallocation From Dept
8724,Showa,Private, ,6,Jamaica Plain,19.70244265, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,982132.343505859,10639.0366417732, ,INFO_Reallocation From Dept
8725,Daughters of St. Paul,Private, ,6,Jamaica Plain,11.70791948, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,553677.661865234,5280.52516685965, ,INFO_Reallocation From Dept
8726,Arborway I,Commonwealth of Massachusetts,A97/GPOD,2,Jamaica Plain,12.45, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,730706.235839844,43842.5572013788, ,INFO_Reallocation From Dept
8727,Forest Hills Station Mall,MBTA, ,1,Jamaica Plain,1.33,3699 Washington Street,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,58201.0356445312,1335.64003717465, ,INFO_Reallocation From Dept
8728,Amory Street Park,City of Boston,A97,3,Jamaica Plain,0.12, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,5324.70336914062,304.147780479527,350,PARK_Maintenance_Region 3
8729,Kelly Outdoor Skating Rink,MBTA, ,3,Jamaica Plain,0, ,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,DCR,N,X, ,DCR,0,0,15586.4897460938,591.76015410301, ,INFO_Reallocation From Dept
8730,New Academy Estates Courtyard,Private, ,3,Jamaica Plain,0, ,Residential District,"Parks, Playgrounds & Athletic Fields", ,Private,N,X, ,Private,0,0,3295.4072265625,360.146712812847, ,INFO_Reallocation From Dept
8731,New Academy Estates Half Court,Private, ,3,Jamaica Plain,0, ,Residential District,"Parks, Playgrounds & Athletic Fields", ,Private,N,X, ,Private,0,0,3945.57299804688,254.765006502332, ,INFO_Reallocation From Dept
8732,Hernandez Schoolyard,City of Boston, ,3,Jamaica Plain,0, , ,"Parks, Playgrounds & Athletic Fields", ,BPS,N,X, ,BPS,0,0,20354.82421875,590.596373367667, ,INFO_Reallocation From Dept
8733,Philbrick Schoolyard,City of Boston, ,3,Roslindale,0, ,Residential District,Community Gardens,NULL,BPS,N,X, ,BPS,0,0,13073.5881347656,772.718408412026, ,INFO_Reallocation From Dept
8734,Dixwell Street Playlot,City of Boston, ,3,Jamaica Plain,0,17 Dixwell Street,Residential District,"Parks, Playgrounds & Athletic Fields", ,DND,N,X, ,DND,0,0,4149.404296875,267.003274374482, ,INFO_Reallocation From Dept
8735,Puopolo Playground,City of Boston,A97/Ch91/WPA,3,Central Boston,2.09019043,521 Commercial Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,115611.678710938,1825.05257463111,248,PARK_Maintenance_Region 1
8736,Boston State Hospital Campus,Commonwealth of Massachusetts, ,3,Mattapan,17.69, ,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N,X, ,DCAMM,0,0,770574.512939453,4519.76628952867, ,INFO_Reallocation From Dept
8737,State Public Health Campus,Commonwealth of Massachusetts, ,3,Mattapan,11.81, ,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, ,DCAMM,0,0,514243.161621094,6658.57426680316, ,INFO_Reallocation From Dept
8738,Olmsted Green Park,Private, ,3,Mattapan,0.09, ,Special District,"Parks, Playgrounds & Athletic Fields", ,Private,N,X, , ,0,0,3823.85180664062,256.634302965356, ,INFO_Reallocation From Dept
8739,Franklin Park Zoo Parking/DCR,Commonwealth of Massachusetts,A97,7,Mattapan,31, ,Institutional District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,X,Canterbury II Urban Wild,DCR,0,0,1350371.38549805,5900.62313438178, ,INFO_Reallocation From Dept
8740,South Street BHA Play Area,BHA, ,3,Jamaica Plain,0.1, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X, ,BHA,0,0,4177.43579101562,308.592510338617, ,INFO_Reallocation From Dept
8741,Manning Schoolyard,City of Boston, ,3,Jamaica Plain,0.22, , ,"Parks, Playgrounds & Athletic Fields", ,BPS,N,X, ,BPS,0,0,9740.52807617188,534.166182044492, ,INFO_Reallocation From Dept
8742,Stony Brook Reservation II,Commonwealth of Massachusetts,A97,2,West Roxbury,141.89, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,6183225.73059082,25848.488950389, ,INFO_Reallocation From Dept
8743,Salvation Army Field,Private, ,3,Dorchester,1.48, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N, , ,NULL,0,0,64656.6499023438,1139.39412347575, ,INFO_Reallocation From Dept
